symbol,time,close,volume,vnindex
VRE,2019-12-25,32.8,428030,960.92
VRE,2019-12-26,33.3,872120,958.59
VRE,2019-12-27,33.4,957140,963.51
VRE,2019-12-30,34.5,1120550,965.03
VRE,2019-12-31,34.0,413340,960.99
VRE,2020-01-02,34.35,581190,966.67
VRE,2020-01-03,34.6,1272890,965.14
VRE,2020-01-06,33.65,682790,955.79
VRE,2020-01-07,33.95,356780,958.88
VRE,2020-01-08,32.7,919210,948.98
VRE,2020-01-09,34.0,1054800,960.15
VRE,2020-01-10,33.95,543040,968.54
VRE,2020-01-13,33.75,417280,965.84
VRE,2020-01-14,33.75,562730,967.0
VRE,2020-01-15,33.2,549700,967.56
VRE,2020-01-16,32.8,979630,974.31
VRE,2020-01-17,32.6,872560,978.96
VRE,2020-01-20,32.0,1070940,978.63
VRE,2020-01-21,32.6,908080,986.37
VRE,2020-01-22,32.6,932500,991.46
VRE,2020-01-30,30.95,2002220,959.58
VRE,2020-01-31,30.05,2322570,936.62
VRE,2020-02-03,30.2,1977600,928.14
VRE,2020-02-04,29.25,2239180,929.09
VRE,2020-02-05,28.95,2036300,925.91
VRE,2020-02-06,30.95,3660600,938.54
VRE,2020-02-07,32.0,2423940,940.75
VRE,2020-02-10,31.1,611640,930.73
VRE,2020-02-11,31.4,2573890,934.67
VRE,2020-02-12,31.25,982950,937.68
VRE,2020-02-13,31.45,862410,938.24
VRE,2020-02-14,31.75,1388080,937.45
VRE,2020-02-17,31.4,562430,934.77
VRE,2020-02-18,30.55,1019810,927.93
VRE,2020-02-19,30.15,1404440,928.76
VRE,2020-02-20,30.9,1626950,938.13
VRE,2020-02-21,30.7,697440,933.09
VRE,2020-02-24,29.35,1391850,903.34
VRE,2020-02-25,29.2,1014900,909.67
VRE,2020-02-26,29.0,1028780,895.97
VRE,2020-02-27,29.0,1254940,898.44
VRE,2020-02-28,28.5,1824830,882.19
VRE,2020-03-02,28.55,929150,884.43
VRE,2020-03-03,28.45,1767430,890.61
VRE,2020-03-04,28.45,966120,889.37
VRE,2020-03-05,28.6,859920,893.31
VRE,2020-03-06,28.5,805500,891.44
VRE,2020-03-09,26.55,2164550,835.49
VRE,2020-03-10,26.4,3031510,837.5
VRE,2020-03-11,26.0,4211430,811.35
VRE,2020-03-12,24.2,2976280,769.25
VRE,2020-03-13,24.2,4742820,761.78
VRE,2020-03-16,23.7,1752440,747.86
VRE,2020-03-17,22.1,2066890,745.78
VRE,2020-03-18,22.1,1935850,747.66
VRE,2020-03-19,21.9,2175340,725.94
VRE,2020-03-20,20.4,2758320,709.73
VRE,2020-03-23,19.0,401880,666.59
VRE,2020-03-24,17.7,6890560,659.21
VRE,2020-03-25,18.9,4747820,690.25
VRE,2020-03-26,20.0,4553180,694.21
VRE,2020-03-27,20.4,5480540,696.06
VRE,2020-03-30,19.0,2275750,662.26
VRE,2020-03-31,19.15,3565970,662.53
VRE,2020-04-01,19.25,930870,680.23
VRE,2020-04-03,19.5,2522290,701.8
VRE,2020-04-06,20.85,4515950,736.75
VRE,2020-04-07,22.3,3715760,746.69
VRE,2020-04-08,22.5,3361700,748.02
VRE,2020-04-09,23.7,4761190,760.33
VRE,2020-04-10,23.8,2027970,757.94
VRE,2020-04-13,25.45,2382640,765.79
VRE,2020-04-14,26.2,3054710,767.41
VRE,2020-04-15,26.1,2686900,777.22
VRE,2020-04-16,26.5,2924260,780.7
VRE,2020-04-17,26.5,4348970,789.6
VRE,2020-04-20,26.2,2326300,794.97
VRE,2020-04-21,24.4,2804830,766.84
VRE,2020-04-22,23.55,5280770,768.92
VRE,2020-04-23,24.1,3095130,773.91
VRE,2020-04-24,24.0,1639110,776.66
VRE,2020-04-27,23.5,3418720,770.77
VRE,2020-04-28,22.75,3988030,767.21
VRE,2020-04-29,23.1,2661700,769.11
VRE,2020-05-04,23.45,1757720,762.47
VRE,2020-05-05,23.55,2480820,764.16
VRE,2020-05-06,25.0,5201410,782.59
VRE,2020-05-07,24.8,2518450,796.54
VRE,2020-05-08,25.3,4038610,813.73
VRE,2020-05-11,25.45,3515430,828.33
VRE,2020-05-12,25.25,3654270,835.32
VRE,2020-05-13,24.5,4037060,834.21
VRE,2020-05-14,24.05,3952220,832.4
VRE,2020-05-15,24.1,2262600,827.03
VRE,2020-05-18,24.55,2597120,837.01
VRE,2020-05-19,24.9,8313560,845.92
VRE,2020-05-20,26.55,6793800,852.91
VRE,2020-05-21,26.3,5046470,862.73
VRE,2020-05-22,25.8,5938130,852.74
VRE,2020-05-25,26.2,3774990,859.04
VRE,2020-05-26,26.5,3969390,869.13
VRE,2020-05-27,25.5,7074630,857.48
VRE,2020-05-28,26.9,6481940,861.39
VRE,2020-05-29,27.5,7822570,864.47
VRE,2020-06-01,27.8,3992550,878.67
VRE,2020-06-02,27.6,2909480,874.8
VRE,2020-06-03,28.1,3342330,881.17
VRE,2020-06-04,28.4,2839030,883.9
VRE,2020-06-05,28.45,2162490,886.22
VRE,2020-06-08,28.6,2826530,899.92
VRE,2020-06-09,27.9,2864250,899.43
VRE,2020-06-10,27.95,2119900,900.0
VRE,2020-06-11,26.1,4725660,867.37
VRE,2020-06-12,25.9,2529890,863.52
VRE,2020-06-15,25.0,2056490,832.47
VRE,2020-06-16,26.75,3097330,856.13
VRE,2020-06-17,27.5,3148000,854.44
VRE,2020-06-18,27.55,1681240,855.27
VRE,2020-06-19,27.8,3677760,868.56
VRE,2020-06-22,27.6,1559410,871.28
VRE,2020-06-23,27.2,1019600,868.2
VRE,2020-06-24,26.85,1391660,859.71
VRE,2020-06-25,26.5,2133290,854.59
VRE,2020-06-26,26.2,1867820,851.98
VRE,2020-06-29,25.4,2156880,829.36
VRE,2020-06-30,24.8,1700630,825.11
VRE,2020-07-01,26.45,1469010,843.49
VRE,2020-07-02,26.2,951820,842.38
VRE,2020-07-03,26.5,2328550,847.61
VRE,2020-07-06,27.1,3101080,861.16
VRE,2020-07-07,27.45,4346450,863.42
VRE,2020-07-08,27.45,939580,864.5
VRE,2020-07-09,27.55,1903220,876.46
VRE,2020-07-10,27.05,947980,871.21
VRE,2020-07-13,26.5,2291640,868.72
VRE,2020-07-14,26.4,1938730,868.11
VRE,2020-07-15,26.7,1502410,869.91
VRE,2020-07-16,27.3,1270920,876.83
VRE,2020-07-17,26.85,720820,872.02
VRE,2020-07-20,26.2,1258900,861.4
VRE,2020-07-21,26.3,1725630,861.69
VRE,2020-07-22,26.95,2251420,855.08
VRE,2020-07-23,28.3,7249850,856.75
VRE,2020-07-24,27.95,4730110,829.16
VRE,2020-07-27,26.8,3211440,785.17
VRE,2020-07-28,27.2,4480940,813.36
VRE,2020-07-29,25.55,2635930,790.84
VRE,2020-07-30,25.95,1069550,801.13
VRE,2020-07-31,25.1,2333650,798.39
VRE,2020-08-03,25.65,1872110,814.65
VRE,2020-08-04,26.3,1602220,827.57
VRE,2020-08-05,26.35,2154970,837.8
VRE,2020-08-06,26.35,2096050,840.04
VRE,2020-08-07,26.4,1257020,841.46
VRE,2020-08-10,26.65,1680830,843.2
VRE,2020-08-11,26.3,1512750,843.08
VRE,2020-08-12,26.4,1764760,846.92
VRE,2020-08-13,26.85,2594130,855.05
VRE,2020-08-14,26.85,3089240,850.74
VRE,2020-08-17,26.5,1724700,850.15
VRE,2020-08-18,26.1,1947050,846.43
VRE,2020-08-19,26.35,1699080,851.21
VRE,2020-08-20,26.35,2174600,848.21
VRE,2020-08-21,26.5,1798160,854.78
VRE,2020-08-24,26.9,5011510,868.68
VRE,2020-08-25,26.95,2680420,874.12
VRE,2020-08-26,27.2,2204070,873.47
VRE,2020-08-27,27.2,2077020,874.71
VRE,2020-08-28,27.2,2457850,878.98
VRE,2020-08-31,27.0,4262760,881.65
VRE,2020-09-01,27.25,1944470,891.73
VRE,2020-09-03,28.1,5266810,903.97
VRE,2020-09-04,28.5,6098320,901.54
VRE,2020-09-07,27.7,3909430,888.25
VRE,2020-09-08,28.3,3048220,890.14
VRE,2020-09-09,28.4,2278700,889.32
VRE,2020-09-10,28.4,1690620,888.82
VRE,2020-09-11,28.4,1804860,888.97
VRE,2020-09-14,28.6,2698460,894.57
VRE,2020-09-15,28.9,3075490,896.26
VRE,2020-09-16,28.9,2160180,897.47
VRE,2020-09-17,28.3,2612410,894.04
VRE,2020-09-18,28.5,4092340,900.95
VRE,2020-09-21,28.95,3737470,907.94
VRE,2020-09-22,28.7,1850880,906.19
VRE,2020-09-23,29.1,3321440,912.5
VRE,2020-09-24,28.6,1520670,908.58
VRE,2020-09-25,28.4,1575590,908.27
VRE,2020-09-28,27.8,5930960,912.5
VRE,2020-09-29,27.45,2615690,903.98
VRE,2020-09-30,27.6,1592150,905.21
VRE,2020-10-01,27.7,2154130,914.09
VRE,2020-10-02,27.3,2548820,909.91
VRE,2020-10-05,27.4,2015400,914.68
VRE,2020-10-06,27.5,2135800,915.67
VRE,2020-10-07,27.8,3198050,919.72
VRE,2020-10-08,27.65,1434220,918.84
VRE,2020-10-09,27.65,2199660,924.0
VRE,2020-10-12,27.1,3884690,925.83
VRE,2020-10-13,27.2,3015800,929.86
VRE,2020-10-14,27.35,2100870,940.18
VRE,2020-10-15,27.6,4181580,942.76
VRE,2020-10-16,27.5,3583650,943.3
VRE,2020-10-19,27.35,1906100,943.69
VRE,2020-10-20,27.45,1879310,944.42
VRE,2020-10-21,27.9,8229920,939.03
VRE,2020-10-22,28.1,3669560,949.9
VRE,2020-10-23,28.35,12351650,961.26
VRE,2020-10-26,27.75,6877050,950.8
VRE,2020-10-27,27.0,3868780,946.47
VRE,2020-10-28,25.5,10448220,921.05
VRE,2020-10-29,25.6,6800730,919.08
VRE,2020-10-30,25.3,4960340,925.47
VRE,2020-11-02,25.5,2991300,933.68
VRE,2020-11-03,25.55,3819800,935.41
VRE,2020-11-04,25.95,6336210,939.76
VRE,2020-11-05,26.1,3486910,937.75
VRE,2020-11-06,25.6,4216020,938.29
VRE,2020-11-09,26.1,3348800,951.99
VRE,2020-11-10,26.7,11450730,951.9
VRE,2020-11-11,26.5,6068410,952.22
VRE,2020-11-12,27.2,4053560,959.28
VRE,2020-11-13,27.2,3342520,966.29
VRE,2020-11-16,26.85,7499050,950.79
VRE,2020-11-17,27.2,3123270,968.9
VRE,2020-11-18,27.5,4157080,973.53
VRE,2020-11-19,27.9,5850430,983.26
VRE,2020-11-20,27.65,4545570,990.0
VRE,2020-11-23,27.7,3107690,994.19
VRE,2020-11-24,27.95,5644640,995.76
VRE,2020-11-25,28.25,7359970,999.94
VRE,2020-11-26,27.9,3159210,1005.97
VRE,2020-11-27,27.75,5764680,1010.22
VRE,2020-11-30,28.2,7187400,1003.08
VRE,2020-12-01,28.25,5323260,1008.87
VRE,2020-12-02,28.5,8746400,1014.32
VRE,2020-12-03,28.4,4665780,1019.8
VRE,2020-12-04,28.0,3862410,1021.49
VRE,2020-12-07,28.3,3617660,1029.98
VRE,2020-12-08,28.2,3897220,1029.26
VRE,2020-12-09,28.4,6858420,1039.13
VRE,2020-12-10,28.2,8047670,1030.91
VRE,2020-12-11,28.6,4662730,1045.96
VRE,2020-12-14,30.0,17930230,1064.09
VRE,2020-12-15,30.1,13985630,1055.27
VRE,2020-12-16,30.5,7472860,1066.99
VRE,2020-12-17,29.75,10318500,1051.77
VRE,2020-12-18,30.15,11949250,1067.46
VRE,2020-12-21,30.4,9988310,1081.08
VRE,2020-12-22,30.3,6311760,1083.45
VRE,2020-12-23,30.6,11225570,1078.9
VRE,2020-12-24,29.95,8896890,1067.52
VRE,2020-12-25,30.45,5682560,1084.42
VRE,2020-12-28,30.45,8216210,1091.33
VRE,2020-12-29,31.65,11628180,1099.49
VRE,2020-12-30,31.35,5264090,1097.54
VRE,2020-12-31,31.4,4650930,1103.87
VRE,2021-01-04,31.65,9299700,1120.47
VRE,2021-01-05,33.3,11968500,1132.55
VRE,2021-01-06,33.2,9706700,1143.21
VRE,2021-01-07,33.9,8942200,1156.49
VRE,2021-01-08,35.5,11122400,1167.69
VRE,2021-01-11,37.15,8820500,1184.89
VRE,2021-01-12,36.7,8633100,1192.28
VRE,2021-01-13,36.2,7540500,1186.05
VRE,2021-01-14,36.6,7599400,1187.4
VRE,2021-01-15,36.7,3366600,1194.2
VRE,2021-01-18,37.35,5151900,1191.94
VRE,2021-01-19,37.3,7316800,1131.0
VRE,2021-01-20,36.8,6873100,1134.68
VRE,2021-01-21,36.6,6989100,1164.21
VRE,2021-01-22,36.9,7256800,1166.78
VRE,2021-01-25,37.8,6559800,1166.05
VRE,2021-01-26,37.0,3655500,1136.12
VRE,2021-01-27,34.45,6401900,1097.17
VRE,2021-01-28,32.05,3181000,1023.94
VRE,2021-01-29,32.05,13579200,1056.61
VRE,2021-02-01,30.0,7498800,1035.51
VRE,2021-02-02,31.95,8546600,1075.53
VRE,2021-02-03,33.1,5472800,1111.29
VRE,2021-02-04,32.6,4110300,1112.19
VRE,2021-02-05,32.7,3746700,1126.91
VRE,2021-02-08,30.9,10110300,1083.18
VRE,2021-02-09,31.55,6417300,1114.93
VRE,2021-02-17,33.75,5097100,1155.78
VRE,2021-02-18,34.85,7076500,1174.38
VRE,2021-02-19,34.5,4599200,1173.5
VRE,2021-02-22,34.15,4038700,1175.04
VRE,2021-02-23,34.4,4783700,1177.64
VRE,2021-02-24,33.7,5262900,1162.01
VRE,2021-02-25,33.75,4225800,1165.43
VRE,2021-02-26,33.2,5168300,1168.47
VRE,2021-03-01,34.25,5383600,1186.17
VRE,2021-03-02,34.7,6292000,1186.61
VRE,2021-03-03,35.5,6916300,1186.95
VRE,2021-03-04,34.55,3774600,1168.52
VRE,2021-03-05,34.55,4886800,1168.69
VRE,2021-03-08,34.45,4501400,1168.27
VRE,2021-03-09,34.1,3258000,1161.97
VRE,2021-03-10,34.15,3109000,1170.08
VRE,2021-03-11,34.35,2683500,1181.73
VRE,2021-03-12,34.65,3713000,1181.56
VRE,2021-03-15,34.45,3034700,1184.56
VRE,2021-03-16,34.8,5860500,1179.9
VRE,2021-03-17,34.85,5558500,1186.09
VRE,2021-03-18,35.0,3154200,1200.94
VRE,2021-03-19,34.0,9786500,1194.05
VRE,2021-03-22,34.6,4091000,1194.43
VRE,2021-03-23,34.15,4290000,1183.45
VRE,2021-03-24,33.4,5717400,1161.81
VRE,2021-03-25,32.85,5291700,1163.1
VRE,2021-03-26,32.2,6718200,1162.21
VRE,2021-03-29,33.05,4460500,1175.68
VRE,2021-03-30,32.6,5262800,1186.36
VRE,2021-03-31,32.7,4520600,1191.44
VRE,2021-04-01,33.85,5486600,1216.1
VRE,2021-04-02,33.85,4192100,1224.45
VRE,2021-04-05,34.5,6891100,1236.05
VRE,2021-04-06,35.0,8548000,1239.96
VRE,2021-04-07,35.4,6779600,1242.38
VRE,2021-04-08,35.3,5971100,1234.89
VRE,2021-04-09,35.0,5329800,1231.66
VRE,2021-04-12,35.3,5452100,1252.45
VRE,2021-04-13,35.3,11697800,1248.33
VRE,2021-04-14,35.0,5803300,1255.87
VRE,2021-04-15,34.0,6016800,1247.25
VRE,2021-04-16,33.95,6772000,1238.71
VRE,2021-04-19,33.95,4122400,1260.58
VRE,2021-04-20,34.6,13595800,1268.28
VRE,2021-04-22,32.2,7978600,1227.82
VRE,2021-04-23,32.8,8772400,1248.53
VRE,2021-04-26,31.15,11318300,1215.77
VRE,2021-04-27,30.6,6825200,1219.75
VRE,2021-04-28,31.5,7556200,1229.55
VRE,2021-04-29,32.0,5847200,1239.39
VRE,2021-05-04,31.3,7193500,1242.2
VRE,2021-05-05,31.6,9862900,1256.43
VRE,2021-05-06,31.2,5084700,1250.57
VRE,2021-05-07,31.0,5678000,1241.81
VRE,2021-05-10,31.75,8658400,1259.58
VRE,2021-05-11,31.0,5114700,1256.04
VRE,2021-05-12,31.2,3752800,1269.09
VRE,2021-05-13,30.9,4782600,1261.99
VRE,2021-05-14,30.65,4716600,1266.36
VRE,2021-05-17,30.7,5595900,1258.7
VRE,2021-05-18,30.0,6236900,1252.68
VRE,2021-05-19,29.35,12028000,1262.49
VRE,2021-05-20,29.5,7526000,1278.22
VRE,2021-05-21,30.35,6579600,1283.93
VRE,2021-05-24,30.85,5061400,1297.98
VRE,2021-05-25,31.2,7140900,1308.58
VRE,2021-05-26,31.25,5261200,1316.7
VRE,2021-05-27,30.75,4995200,1303.57
VRE,2021-05-28,30.55,6456400,1320.46
VRE,2021-05-31,29.4,8050500,1328.05
VRE,2021-06-01,30.7,6032600,1337.78
VRE,2021-06-02,30.1,4443800,1340.78
VRE,2021-06-03,30.5,8184300,1364.28
VRE,2021-06-04,32.2,14241700,1374.05
VRE,2021-06-07,33.35,9584700,1358.78
VRE,2021-06-08,31.65,8044700,1319.88
VRE,2021-06-09,31.7,7480400,1332.9
VRE,2021-06-10,30.8,5139200,1323.58
VRE,2021-06-11,31.5,4273200,1351.74
VRE,2021-06-14,31.95,6417700,1361.72
VRE,2021-06-15,32.85,5436900,1367.36
VRE,2021-06-16,32.8,5055400,1356.52
VRE,2021-06-17,32.85,5670600,1359.92
VRE,2021-06-18,32.5,4117900,1377.77
VRE,2021-06-21,31.8,4194500,1372.63
VRE,2021-06-22,31.5,3411300,1379.97
VRE,2021-06-23,31.5,3755900,1376.87
VRE,2021-06-24,32.0,3112800,1379.72
VRE,2021-06-25,31.6,3583400,1390.12
VRE,2021-06-28,31.8,2856800,1405.81
VRE,2021-06-29,31.7,2417000,1410.04
VRE,2021-06-30,31.75,6521500,1408.55
VRE,2021-07-01,31.8,3093100,1417.08
VRE,2021-07-02,31.7,2781500,1420.27
VRE,2021-07-05,29.5,6662800,1411.13
VRE,2021-07-06,29.5,6092700,1354.79
VRE,2021-07-07,30.9,5457900,1388.55
VRE,2021-07-08,29.9,3603700,1374.68
VRE,2021-07-09,28.0,5021600,1347.14
VRE,2021-07-12,27.0,6542100,1296.3
VRE,2021-07-13,27.85,2816200,1297.54
VRE,2021-07-14,28.25,4354900,1279.91
VRE,2021-07-15,28.0,3686300,1293.92
VRE,2021-07-16,27.7,2843200,1299.31
VRE,2021-07-19,26.8,5381900,1243.51
VRE,2021-07-20,26.7,6793100,1273.29
VRE,2021-07-21,27.4,5563500,1270.79
VRE,2021-07-22,28.2,4408400,1293.67
VRE,2021-07-23,27.0,4945800,1268.83
VRE,2021-07-26,26.75,3122400,1272.71
VRE,2021-07-27,27.65,6060400,1276.93
VRE,2021-07-28,27.2,2228600,1277.07
VRE,2021-07-29,27.35,4172300,1293.6
VRE,2021-07-30,27.65,5044600,1310.05
VRE,2021-08-02,27.5,3210100,1314.22
VRE,2021-08-03,28.3,8860000,1332.44
VRE,2021-08-04,27.9,4042900,1334.74
VRE,2021-08-05,27.95,4302900,1345.55
VRE,2021-08-06,27.95,6698200,1341.45
VRE,2021-08-09,28.6,6773500,1359.86
VRE,2021-08-10,28.35,4428600,1362.43
VRE,2021-08-11,28.0,5805700,1357.79
VRE,2021-08-12,28.0,5302100,1353.05
VRE,2021-08-13,28.0,4774700,1357.05
VRE,2021-08-16,28.5,5965500,1370.96
VRE,2021-08-17,28.05,3881200,1363.09
VRE,2021-08-18,27.8,4640800,1360.94
VRE,2021-08-19,27.95,3943600,1374.85
VRE,2021-08-20,27.05,6750800,1329.43
VRE,2021-08-23,26.05,5284200,1298.86
VRE,2021-08-24,26.15,4238300,1298.74
VRE,2021-08-25,26.3,2545700,1309.55
VRE,2021-08-26,26.45,2511500,1301.12
VRE,2021-08-27,26.8,2874100,1313.2
VRE,2021-08-30,27.2,2372200,1328.14
VRE,2021-08-31,27.3,2447900,1331.47
VRE,2021-09-01,27.9,3582100,1334.65
VRE,2021-09-06,28.1,2869700,1346.39
VRE,2021-09-07,27.2,3358200,1341.9
VRE,2021-09-08,27.1,2289400,1333.61
VRE,2021-09-09,27.45,3537300,1343.98
VRE,2021-09-10,28.0,5818900,1345.31
VRE,2021-09-13,27.9,4681800,1341.43
VRE,2021-09-14,28.3,6595600,1339.7
VRE,2021-09-15,28.55,4857400,1345.83
VRE,2021-09-16,30.0,14831000,1345.87
VRE,2021-09-17,29.2,11870000,1352.64
VRE,2021-09-20,29.3,6019900,1350.48
VRE,2021-09-21,28.4,8415800,1339.84
VRE,2021-09-22,28.45,4080100,1350.68
VRE,2021-09-23,28.9,3152500,1352.76
VRE,2021-09-24,28.5,3026000,1351.17
VRE,2021-09-27,28.25,3657800,1324.99
VRE,2021-09-28,28.5,3401100,1339.31
VRE,2021-09-29,28.3,2420400,1339.21
VRE,2021-09-30,29.1,5663200,1342.06
VRE,2021-10-01,28.2,5257400,1334.89
VRE,2021-10-04,28.25,3503500,1339.54
VRE,2021-10-05,28.45,3380200,1354.63
VRE,2021-10-06,29.4,5674000,1362.82
VRE,2021-10-07,29.3,4081600,1365.99
VRE,2021-10-08,29.15,3211900,1372.73
VRE,2021-10-11,30.45,9514300,1394.09
VRE,2021-10-12,30.8,7706200,1394.8
VRE,2021-10-13,30.4,4774400,1391.91
VRE,2021-10-14,30.7,4094600,1391.85
VRE,2021-10-15,30.5,2438000,1392.7
VRE,2021-10-18,30.8,5583000,1395.53
VRE,2021-10-19,30.3,3672000,1395.33
VRE,2021-10-20,30.95,6908600,1393.8
VRE,2021-10-21,30.6,5049000,1384.77
VRE,2021-10-22,30.65,6222800,1389.24
VRE,2021-10-25,30.4,4937100,1385.4
VRE,2021-10-26,30.6,7925500,1391.63
VRE,2021-10-27,31.2,10007500,1423.02
VRE,2021-10-28,31.0,7355600,1438.01
VRE,2021-10-29,31.2,10513500,1444.27
VRE,2021-11-01,31.15,10261800,1438.97
VRE,2021-11-02,30.85,8209600,1452.46
VRE,2021-11-03,31.7,13730900,1444.3
VRE,2021-11-04,31.55,6827500,1448.34
VRE,2021-11-05,31.2,5909000,1456.51
VRE,2021-11-08,30.85,8782700,1467.57
VRE,2021-11-09,30.4,9569900,1461.5
VRE,2021-11-10,30.9,7357000,1465.02
VRE,2021-11-11,30.3,7440400,1462.35
VRE,2021-11-12,30.1,6538800,1473.37
VRE,2021-11-15,30.2,7837800,1476.57
VRE,2021-11-16,30.05,5663300,1466.45
VRE,2021-11-17,30.45,6727900,1475.85
VRE,2021-11-18,31.1,12995600,1469.83
VRE,2021-11-19,30.5,10339200,1452.35
VRE,2021-11-22,29.9,5636600,1447.25
VRE,2021-11-23,30.15,7276000,1463.63
VRE,2021-11-24,31.1,10222300,1488.87
VRE,2021-11-25,30.85,11957400,1500.81
VRE,2021-11-26,30.4,12697200,1493.03
VRE,2021-11-29,30.15,9488000,1484.84
VRE,2021-11-30,29.8,9891400,1478.44
VRE,2021-12-01,29.7,7203300,1485.19
VRE,2021-12-02,29.65,3984100,1482.05
VRE,2021-12-03,28.1,10289600,1443.32
VRE,2021-12-06,28.0,8876400,1413.58
VRE,2021-12-07,29.95,8994800,1446.77
VRE,2021-12-08,30.1,9301000,1452.87
VRE,2021-12-09,30.45,9697000,1467.98
VRE,2021-12-10,30.35,6830900,1463.54
VRE,2021-12-13,30.45,7975300,1476.21
VRE,2021-12-14,30.2,5586400,1476.02
VRE,2021-12-15,30.4,4180000,1475.5
VRE,2021-12-16,30.1,4561100,1476.61
VRE,2021-12-17,30.8,14701000,1479.79
VRE,2021-12-20,31.05,7941600,1477.33
VRE,2021-12-21,31.4,10867100,1478.74
VRE,2021-12-22,31.5,8606500,1477.67
VRE,2021-12-23,31.0,8710200,1456.96
VRE,2021-12-24,31.25,6393100,1477.03
VRE,2021-12-27,31.3,4668000,1488.88
VRE,2021-12-28,30.8,5740600,1494.39
VRE,2021-12-29,30.55,5010000,1485.82
VRE,2021-12-30,30.5,4061200,1485.97
VRE,2021-12-31,30.1,6177200,1498.28
VRE,2022-01-04,31.15,8227900,1525.58
VRE,2022-01-05,33.3,10789700,1522.5
VRE,2022-01-06,35.6,24897800,1528.57
VRE,2022-01-07,34.75,16447000,1528.48
VRE,2022-01-10,35.0,11058000,1503.71
VRE,2022-01-11,34.2,13557200,1492.31
VRE,2022-01-12,36.0,17913300,1510.51
VRE,2022-01-13,33.8,10549600,1496.05
VRE,2022-01-14,34.4,5549300,1496.02
VRE,2022-01-17,32.0,10933900,1452.84
VRE,2022-01-18,32.4,9207200,1438.94
VRE,2022-01-19,33.25,4998000,1442.79
VRE,2022-01-20,33.6,5387000,1465.3
VRE,2022-01-21,33.1,4567900,1472.89
VRE,2022-01-24,31.0,6704400,1439.71
VRE,2022-01-25,33.15,6177100,1479.58
VRE,2022-01-26,33.9,8966300,1481.58
VRE,2022-01-27,34.2,6133600,1470.76
VRE,2022-01-28,34.95,9720700,1478.96
VRE,2022-02-07,35.5,12205700,1497.66
VRE,2022-02-08,35.5,5480400,1500.99
VRE,2022-02-09,35.9,5340100,1505.38
VRE,2022-02-10,36.0,11025800,1506.79
VRE,2022-02-11,34.6,7741700,1501.71
VRE,2022-02-14,33.0,9234200,1471.96
VRE,2022-02-15,34.0,8107200,1492.75
VRE,2022-02-16,34.3,4748300,1492.1
VRE,2022-02-17,34.45,3764700,1507.99
VRE,2022-02-18,33.6,6182000,1504.84
VRE,2022-02-21,34.1,5509700,1510.84
VRE,2022-02-22,34.5,7445200,1503.47
VRE,2022-02-23,34.9,6769800,1512.3
VRE,2022-02-24,34.0,12182800,1494.85
VRE,2022-02-25,34.0,4080500,1498.89
VRE,2022-02-28,33.5,5203100,1490.13
VRE,2022-03-01,33.5,4021300,1498.78
VRE,2022-03-02,32.8,7563900,1485.52
VRE,2022-03-03,32.7,6796000,1505.0
VRE,2022-03-04,33.75,12248000,1505.33
VRE,2022-03-07,32.9,10892800,1499.05
VRE,2022-03-08,32.5,4935000,1473.71
VRE,2022-03-09,31.6,6560500,1473.74
VRE,2022-03-10,32.0,14045300,1479.08
VRE,2022-03-11,31.85,3607800,1466.54
VRE,2022-03-14,32.0,5191300,1446.25
VRE,2022-03-15,31.75,3266700,1452.74
VRE,2022-03-16,31.75,3471300,1459.33
VRE,2022-03-17,32.25,2487300,1461.34
VRE,2022-03-18,33.0,6805500,1469.1
VRE,2022-03-21,33.2,3556300,1494.95
VRE,2022-03-22,33.2,4008800,1503.78
VRE,2022-03-23,32.85,3724800,1502.34
VRE,2022-03-24,32.8,3310600,1498.26
VRE,2022-03-25,32.7,2087800,1498.5
VRE,2022-03-28,32.0,3672900,1483.18
VRE,2022-03-29,32.55,2705000,1497.76
VRE,2022-03-30,32.5,3398500,1490.51
VRE,2022-03-31,33.45,5659000,1492.15
VRE,2022-04-01,34.05,6486100,1516.44
VRE,2022-04-04,34.05,4018900,1524.7
VRE,2022-04-05,33.65,3095300,1520.03
VRE,2022-04-06,33.6,5411400,1522.9
VRE,2022-04-07,32.65,4387100,1502.35
VRE,2022-04-08,32.2,3245800,1482.0
VRE,2022-04-12,31.1,4993200,1455.25
VRE,2022-04-13,31.85,2713700,1477.2
VRE,2022-04-14,31.85,2223100,1472.12
VRE,2022-04-15,31.5,3170900,1458.56
VRE,2022-04-18,31.35,3516800,1432.6
VRE,2022-04-19,30.85,3404000,1406.45
VRE,2022-04-20,30.65,3604800,1384.72
VRE,2022-04-21,30.5,5572100,1370.21
VRE,2022-04-22,30.9,3238200,1379.23
VRE,2022-04-25,29.05,5632400,1310.92
VRE,2022-04-26,31.05,6142800,1341.34
VRE,2022-04-27,30.5,4010600,1353.77
VRE,2022-04-28,29.85,3488600,1350.99
VRE,2022-04-29,30.9,4185700,1366.8
VRE,2022-05-04,29.95,2433100,1348.68
VRE,2022-05-05,30.3,2500200,1360.68
VRE,2022-05-06,29.6,7483500,1329.26
VRE,2022-05-09,28.2,7497200,1269.62
VRE,2022-05-10,28.1,4226400,1293.56
VRE,2022-05-11,28.9,4343100,1301.53
VRE,2022-05-12,26.9,3703900,1238.84
VRE,2022-05-13,25.3,6901900,1182.77
